Creation_Date;Index_Symbol;Index_Name;Index ISIN;Internal_Key;ISIN;RIC;Instrument_Name;Country;Currency;Exchange;Index Membership;Rank (FINAL);Rank (PREVIOUS);Comment;Rank 2 (FINAL);Rank 2 (PREVIOUS)
20260601;SXXP;STOXX Europe 600;EU0009658202;546078;;ASML.AS;ASML HLDG;NL;EUR;Euronext Amsterdam;;1;1;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;040054;;HSBA.L;HSBC;GB;GBP;London SE;;2;2;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;474577;;ROPC.S;ROCHE PS;CH;CHF;Six Swiss Exchange;;3;4;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;098952;;AZN.L;ASTRAZENECA;GB;GBP;London SE;;4;3;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;477408;;NOVN.S;NOVARTIS;CH;CHF;Six Swiss Exchange;;5;5;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;461669;;NESN.S;NESTLE;CH;CHF;Six Swiss Exchange;;6;6;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;B09CBL;;SHEL.AS;SHELL;GB;EUR;Euronext Amsterdam;;7;7;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;480710;;SIEGn.DE;SIEMENS;DE;EUR;XETRA;;8;8;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;490541;;TTEF.PA;TOTALENERGIES;FR;EUR;Euronext Paris;;9;9;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;407228;;SAN.MC;BCO SANTANDER;ES;EUR;BME Exchange;;10;11;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;476361;;SAPG.DE;SAP;DE;EUR;XETRA;;11;12;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;483410;;SCHN.PA;SCHNEIDER ELECTRIC;FR;EUR;Euronext Paris;;12;10;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;401632;;ALVG.DE;ALLIANZ;DE;EUR;XETRA;;13;13;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;408580;;ABBN.S;ABB;CH;CHF;Six Swiss Exchange;;14;15;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;DE004V;;ENR1n.DE;SIEMENS ENERGY;DE;EUR;XETRA;;15;14;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;074776;;RR.L;ROLLS ROYCE HLDG;GB;GBP;London SE;;16;19;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;465191;;NOVOb.CO;NOVO NORDISK B;DK;DKK;NASDAQ Copenhagen;;17;17;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;478511;;UBSG.S;UBS GROUP;CH;CHF;Six Swiss Exchange;;18;18;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;442464;;IBE.MC;IBERDROLA;ES;EUR;BME Exchange;;19;16;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;454005;;LVMH.PA;LVMH MOET HENNESSY;FR;EUR;Euronext Paris;;20;20;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;028758;;BATS.L;BRITISH AMERICAN TOBACCO;GB;GBP;London SE;;21;22;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;550190;;BBVA.MC;BCO BILBAO VIZCAYA ARGENTARIA;ES;EUR;BME Exchange;;22;24;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;476776;;SAF.PA;SAFRAN;FR;EUR;Euronext Paris;;23;27;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;423244;;CRDI.MI;UNICREDIT;IT;EUR;Borsa Italiana;;24;28;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;091321;;ULVR.L;UNILEVER PLC;GB;GBP;London SE;;25;23;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;588950;;IFXGn.DE;INFINEON TECHNOLOGIES;DE;EUR;XETRA;;26;41;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;401225;;AIR.PA;AIRBUS;FR;EUR;Euronext Paris;;27;26;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;401140;;AIRP.PA;AIR LIQUIDE;FR;EUR;Euronext Paris;;28;25;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;511938;;DTEGn.DE;DEUTSCHE TELEKOM;DE;EUR;XETRA;;29;29;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;473821;;CFR.S;CIE FINANCIERE RICHEMONT;CH;CHF;Six Swiss Exchange;;30;36;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;013849;;BP.L;BP;GB;GBP;London SE;;31;21;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;071887;;RIO.L;RIO TINTO;GB;GBP;London SE;;32;31;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;413366;;BNPP.PA;BNP PARIBAS;FR;EUR;Euronext Paris;;33;30;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;499187;;ZURN.S;ZURICH INSURANCE GROUP;CH;CHF;Six Swiss Exchange;;34;37;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;453478;;OREP.PA;L'OREAL;FR;EUR;Euronext Paris;;35;35;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;407683;;ISP.MI;INTESA SANPAOLO;IT;EUR;Borsa Italiana;;36;34;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;037178;;GSK.L;GSK;GB;GBP;London SE;;37;32;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;477518;;SASY.PA;SANOFI;FR;EUR;Euronext Paris;;38;33;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;448816;;INGA.AS;ING GRP;NL;EUR;Euronext Amsterdam;;39;42;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;579802;;ENEI.MI;ENEL;IT;EUR;Borsa Italiana;;40;39;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;012715;;BAES.L;BAE SYSTEMS;GB;GBP;London SE;;41;44;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;481808;;SGEF.PA;VINCI;FR;EUR;Euronext Paris;;42;40;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;007820;;BARC.L;BARCLAYS;GB;GBP;London SE;;43;45;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;024282;;NG.L;NATIONAL GRID;GB;GBP;London SE;;44;38;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;475531;;ABI.BR;ANHEUSER-BUSCH INBEV;BE;EUR;Euronext Brussels;;45;48;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;458887;;AXAF.PA;AXA;FR;EUR;Euronext Paris;;46;43;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;087061;;LLOY.L;LLOYDS BANKING GRP;GB;GBP;London SE;;47;46;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;463841;;NOKIA.HE;NOKIA;FI;EUR;NASDAQ Helsinki;;48;52;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;446963;;INVEb.ST;INVESTOR B;SE;SEK;NASDAQ Stockholm;;49;49;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;GB10B3;;GLEN.L;GLENCORE PLC;GB;GBP;London SE;;50;51;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;533458;;RHMG.DE;RHEINMETALL;DE;EUR;XETRA;;51;50;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;711131;;ITX.MC;Industria de Diseno Textil SA;ES;EUR;BME Exchange;;52;56;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;461075;;MUVGn.DE;MUENCHENER RUECK;DE;EUR;XETRA;;53;47;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;441842;;HRMS.PA;HERMES INTERNATIONAL;FR;EUR;Euronext Paris;;54;53;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;075478;;NWG.L;NATWEST GROUP;GB;GBP;London SE;;55;57;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;478184;;NDAFI.HE;NORDEA BANK;FI;EUR;NASDAQ Helsinki;;56;59;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;430376;;ESLX.PA;ESSILORLUXOTTICA;FR;EUR;Euronext Paris;;57;55;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;481775;;SOGN.PA;GRP SOCIETE GENERALE;FR;EUR;Euronext Paris;;58;60;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;426724;;DBKGn.DE;DEUTSCHE BANK;DE;EUR;XETRA;;59;62;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;B0C2CQ;;ENGIE.PA;ENGIE;FR;EUR;Euronext Paris;;60;61;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;073087;;REL.L;RELX PLC;GB;GBP;London SE;;61;54;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;490151;;AAL.L;ANGLO AMERICAN;GB;GBP;London SE;;62;69;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;095298;;LSEG.L;LONDON STOCK EXCHANGE;GB;GBP;London SE;;63;58;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;NL901I;;PRX.AS;Prosus;NL;EUR;Euronext Amsterdam;;64;63;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;053315;;CPG.L;COMPASS GRP;GB;USD;London SE;;65;70;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;461785;;DHLn.DE;DEUTSCHE POST;DE;EUR;XETRA;;66;66;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;493117;;VOLVb.ST;VOLVO B;SE;SEK;NASDAQ Stockholm;;67;67;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;702196;;DB1Gn.DE;DEUTSCHE BOERSE;DE;EUR;XETRA;;68;65;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;443639;;ENI.MI;ENI;IT;EUR;Borsa Italiana;;69;68;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;442048;;HOLN.S;Holcim;CH;CHF;Six Swiss Exchange;;70;74;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;408348;;BASFn.DE;BASF;DE;EUR;XETRA;;71;64;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;BE8041;;ARGX.BR;ARGENX;BE;EUR;Euronext Brussels;;72;77;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;888051;;ASMI.AS;ASM INTERNATIONAL;NL;EUR;Euronext Amsterdam;;73;80;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;B1W4V6;;PRY.MI;PRYSMIAN;IT;EUR;Borsa Italiana;;74;86;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;587296;;DSV.CO;DSV;DK;DKK;NASDAQ Copenhagen;;75;78;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;405097;;ATCOa.ST;ATLAS COPCO A;SE;SEK;NASDAQ Stockholm;;76;76;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;405671;;GASI.MI;ASSICURAZIONI GENERALI;IT;EUR;Borsa Italiana;;77;75;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;083860;;STAN.L;STANDARD CHARTERED;GB;GBP;London SE;;78;82;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;492752;;EONGn.DE;E.ON;DE;EUR;XETRA;;79;72;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;EE009;;CABK.MC;CAIXABANK;ES;EUR;BME Exchange;;80;84;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;039600;;DGE.L;DIAGEO;GB;GBP;London SE;;81;85;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;476837;;SGOB.PA;SAINT GOBAIN;FR;EUR;Euronext Paris;;82;83;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;407023;;DANO.PA;DANONE;FR;EUR;Euronext Paris;;83;71;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;477670;;STMMI.MI;STMICROELECTRONICS;IT;EUR;Borsa Italiana;;84;101;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;B11ZRK;;LEGD.PA;LEGRAND;FR;EUR;Euronext Paris;;85;81;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;478165;;SRENH.S;SWISS REINSURANCE COMPANY;CH;CHF;Six Swiss Exchange;;86;79;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;579422;;LONN.S;LONZA;CH;CHF;Six Swiss Exchange;;87;90;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;425240;;MBGn.DE;MERCEDES-BENZ GROUP;DE;EUR;XETRA;;88;92;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;477472;;SAND.ST;SANDVIK;SE;SEK;NASDAQ Stockholm;;89;87;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;408530;;BAYGn.DE;BAYER;DE;EUR;XETRA;;90;88;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;517617;;ORAN.PA;ORANGE;FR;EUR;Euronext Paris;;91;95;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;IT509P;;RACE.MI;FERRARI;IT;EUR;Borsa Italiana;;92;96;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;473550;;RWEG.DE;RWE;DE;EUR;XETRA;;93;73;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;CH4074;;GALD.S;GALDERMA GROUP N;CH;CHF;Six Swiss Exchange;;94;113;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;GB20WP;;HLN.L;HALEON;GB;GBP;London SE;;95;97;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;072769;;RKT.L;RECKITT BENCKISER GRP;GB;GBP;London SE;;96;91;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;079087;;SSE.L;SCOTTISH & SOUTHERN ENERGY;GB;GBP;London SE;;97;89;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;430384;;ERICb.ST;ERICSSON LM B;SE;SEK;NASDAQ Stockholm;;98;104;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;401093;;AD.AS;AHOLD DELHAIZE;NL;EUR;Euronext Amsterdam;;99;93;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;CH303Z;;SDZ.S;SANDOZ GROUP;CH;CHF;Six Swiss Exchange;;100;103;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;088470;;TSCO.L;TESCO;GB;GBP;London SE;;101;94;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;070995;;PRU.L;PRUDENTIAL;GB;GBP;London SE;;102;98;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;491062;;UCB.BR;UCB;BE;EUR;Euronext Brussels;;103;108;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;528983;;ERST.VI;ERSTE GROUP BANK;AT;EUR;Wiener Boerse AG;;104;111;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;400930;;ASSAb.ST;ASSA ABLOY;SE;SEK;NASDAQ Stockholm;;105;99;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;403197;;ADSGn.DE;ADIDAS;DE;EUR;XETRA;;106;116;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;NL802I;;ADYEN.AS;ADYEN;NL;EUR;Euronext Amsterdam;;107;102;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;484652;;SWEDa.ST;SWEDBANK;SE;SEK;NASDAQ Stockholm;;108;114;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;426292;;DANSKE.CO;DANSKE BANK;DK;DKK;NASDAQ Copenhagen;;109;109;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;B03851;;FER.MC;FERROVIAL;ES;EUR;BME Exchange;;110;107;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;CH90EG;;ALCC.S;ALCON;CH;CHF;Six Swiss Exchange;;111;100;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;480808;;SIKA.S;SIKA;CH;CHF;Six Swiss Exchange;;112;122;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;038470;;EXPN.L;EXPERIAN;GB;GBP;London SE;;113;112;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;528586;;SLHN.S;SWISS LIFE HLDG;CH;CHF;Six Swiss Exchange;;114;110;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;713360;;EQNR.OL;EQUINOR;NO;NOK;Oslo Bors;;115;106;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;481334;;SEBa.ST;SKANDINAVISKA ENSKILDA BK A;SE;SEK;NASDAQ Stockholm;;116;117;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;529525;;MT.AS;ARCELORMITTAL;FR;EUR;Euronext Amsterdam;;117;138;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;533338;;ACS.MC;ACS;ES;EUR;BME Exchange;;118;120;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;088869;;III.L;3I GROUP PLC.;GB;GBP;London SE;;119;105;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;449774;;KBC.BR;KBC GRP;BE;EUR;Euronext Brussels;;120;123;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;SE90U9;;EQTAB.ST;EQT;SE;SEK;NASDAQ Stockholm;;121;127;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;071921;;VOD.L;VODAFONE GRP;GB;GBP;London SE;;122;119;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;598061;;GIVN.S;GIVAUDAN;CH;CHF;Six Swiss Exchange;;123;129;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;473322;;REP.MC;REPSOL;ES;EUR;BME Exchange;;124;121;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;045449;;IMB.L;IMPERIAL BRANDS;GB;GBP;London SE;;125;125;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;544489;;VWS.CO;VESTAS WIND SYSTEMS;DK;DKK;NASDAQ Copenhagen;;126;118;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;441870;;HEIG.DE;HEIDELBERG MATERIALS;DE;EUR;XETRA;;127;128;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;EF2;;VIE.PA;VEOLIA ENVIRONNEMENT;FR;EUR;Euronext Paris;;128;126;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;ES0017;;AMA.MC;AMADEUS IT GROUP;ES;EUR;BME Exchange;;129;133;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;416279;;TCFP.PA;THALES;FR;EUR;Euronext Paris;;130;131;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;477319;;SAMPO.HE;SAMPO;FI;EUR;NASDAQ Helsinki;;131;134;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;426330;;DNB.OL;DNB BANK;NO;NOK;Oslo Bors;;132;136;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;437915;;LDOF.MI;LEONARDO;IT;EUR;Borsa Italiana;;133;139;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;DE14EA;;DTGGe.DE;DAIMLER TRUCK;DE;EUR;XETRA;;134;130;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;NL602G;;ABNd.AS;ABN AMRO BANK;NL;EUR;Euronext Amsterdam;;135;159;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;458836;;MICP.PA;MICHELIN;FR;EUR;Euronext Paris;;136;140;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;NL123E;;UMG.AS;UMG;NL;EUR;Euronext Amsterdam;;137;144;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;021623;;AV.L;AVIVA;GB;GBP;London SE;;138;132;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;001978;;AIBG.I;AIB GROUP;IE;EUR;Euronext Dublin;;139;142;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;NL704J;;BESI.AS;BE SEMICONDUCTOR;NL;EUR;Euronext Amsterdam;;140;157;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;011517;;RYA.I;RYANAIR;IE;EUR;Euronext Dublin;;141;152;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;B03NGS;;PKO.WA;PKO BANK;PL;PLN;Warsaw SE;;142;149;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;408522;;BMWG.DE;BMW;DE;EUR;XETRA;;143;135;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;B119QG;;PGHN.S;PARTNERS GRP HLDG;CH;CHF;Six Swiss Exchange;;144;141;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;040520;;HLMA.L;HALMA;GB;GBP;London SE;;145;148;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;449667;;KNEBV.HE;KONE B;FI;EUR;NASDAQ Helsinki;;146;137;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;569954;;BMPS.MI;BANCA MONTE DEI PASCHI;IT;EUR;Borsa Italiana;;147;143;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;470774;;PUBP.PA;PUBLICIS GRP;FR;EUR;Euronext Paris;;148;151;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;486863;;SHBa.ST;SVENSKA HANDELSBANKEN A;SE;SEK;NASDAQ Stockholm;;149;153;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;581006;;PKN.WA;ORLEN;PL;PLN;Warsaw SE;;150;160;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;421342;;CBKG.DE;COMMERZBANK;DE;EUR;XETRA;;151;124;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;008320;;IHG.L;INTERCONTINENTAL HOTELS GRP;GB;USD;London SE;;152;161;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;672626;;GEBN.S;GEBERIT;CH;CHF;Six Swiss Exchange;;153;146;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;EG7;;VOWG_p.DE;VOLKSWAGEN PREF;DE;EUR;XETRA;;154;164;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;NL403F;;NN.AS;NN GROUP;NL;EUR;Euronext Amsterdam;;155;145;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;553397;;SCMN.S;SWISSCOM;CH;CHF;Six Swiss Exchange;;156;155;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;441930;;HEIN.AS;HEINEKEN;NL;EUR;Euronext Amsterdam;;157;150;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;926288;;ANTO.L;ANTOFAGASTA;GB;GBP;London SE;;158;176;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;726261;;CAGR.PA;CREDIT AGRICOLE;FR;EUR;Euronext Paris;;159;154;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;ES504F;;AENA.MC;AENA SME;ES;EUR;BME Exchange;;160;171;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;470384;;PRTP.PA;Kering;FR;EUR;Euronext Paris;;161;175;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;CH6010;;VACN.S;VAT GROUP AG;CH;CHF;Six Swiss Exchange;;162;169;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;468520;;PHG.AS;PHILIPS;NL;EUR;Euronext Amsterdam;;163;166;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;411609;;EMII.MI;BPER Banca;IT;EUR;Borsa Italiana;;164;163;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;546955;;SAABb.ST;SAAB B;SE;SEK;NASDAQ Stockholm;;165;170;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;465853;;NSISb.CO;NOVONESIS;DK;DKK;NASDAQ Copenhagen;;166;158;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;042186;;NXT.L;NEXT;GB;GBP;London SE;;167;156;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;416343;;CAPP.PA;CAP GEMINI;FR;EUR;Euronext Paris;;168;165;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;929869;;HBANC.S;HELVETIA BALOISE HLDG;CH;CHF;Six Swiss Exchange;;169;162;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;453456;;KPN.AS;KPN;NL;EUR;Euronext Amsterdam;;170;167;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;452518;;WRT1V.HE;WARTSILA;FI;EUR;NASDAQ Helsinki;;171;168;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;474184;;MRCG.DE;MERCK;DE;EUR;XETRA;;172;191;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;B09DHL;;MTXGn.DE;MTU AERO ENGINES;DE;EUR;XETRA;;173;179;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;B096C6;;HEXAb.ST;HEXAGON B;SE;SEK;NASDAQ Stockholm;;174;147;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;482476;;SGSN.S;SGS;CH;CHF;Six Swiss Exchange;;175;182;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;051152;;LGEN.L;LEGAL & GENERAL GRP;GB;GBP;London SE;;176;178;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;007560;;BIRG.I;BANK OF IRELAND GROUP;IE;EUR;Euronext Dublin;;177;184;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;SE80GU;;EPIRa.ST;EPIROC A;SE;SEK;NASDAQ Stockholm;;178;183;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;DE3082;;VNAn.DE;Vonovia SE;DE;EUR;XETRA;;179;173;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;726619;;BOL.ST;BOLIDEN;SE;SEK;NASDAQ Stockholm;;180;205;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;014084;;BT.L;BT GRP;GB;GBP;London SE;;181;177;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;737826;;BAMI.MI;BANCO BPM;IT;EUR;Borsa Italiana;;182;195;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;435209;;FREG.DE;FRESENIUS;DE;EUR;XETRA;;183;172;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;772868;;LOGN.S;LOGITECH INTERNATIONAL;CH;CHF;Six Swiss Exchange;;184;208;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;709538;;SABE.MC;BCO SABADELL;ES;EUR;BME Exchange;;185;174;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;488082;;TEF.MC;TELEFONICA;ES;EUR;BME Exchange;;186;190;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;EY030;;BAER.S;JULIUS BAER GRP;CH;CHF;Six Swiss Exchange;;187;189;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;ES502D;;CLNX.MC;CELLNEX TELECOM;ES;EUR;BME Exchange;;188;192;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;459573;;GMAB.CO;GENMAB;DK;DKK;NASDAQ Copenhagen;;189;186;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;497711;;WLSNc.AS;WOLTERS KLUWER;NL;EUR;Euronext Amsterdam;;190;181;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;733268;;ALFA.ST;ALFA LAVAL;SE;SEK;NASDAQ Stockholm;;191;185;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;411515;;BOUY.PA;BOUYGUES;FR;EUR;Euronext Paris;;192;194;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;451180;;HNRGn.DE;HANNOVER RUECK;DE;EUR;XETRA;;193;180;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;433560;;STLAM.MI;STELLANTIS;IT;EUR;Borsa Italiana;;194;204;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;B01BN5;;TRN.MI;TERNA;IT;EUR;Borsa Italiana;;195;187;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;SE707K;;ESSITYb.ST;Essity B;SE;SEK;NASDAQ Stockholm;;196;200;;;
20260601;SXXP;STOXX Europe 600;EU0009658202;464580;;NHY.OL;NORSK HYDRO;NO;NOK;Oslo Bors;;197;210;;;
